"dat.source","locID","session_nr","vrijwillID","year","date","Latitude","Longitude","BEKNR","BEKNAAM","coordinateUncertaintyInMeters","procambarus.clarkii","procambarus.virginalis","procambarus.acutus","faxonius.limosus","pacifastacus.leniusculus","faxonius.virilis","pontastacus.leptodactylus","CPUE_faxonius.limosus","CPUE_faxonius.virilis","CPUE_pacifastacus.leniusculus","CPUE_pontastacus.leptodactylus","CPUE_procambarus.acutus","CPUE_procambarus.clarkii","CPUE_procambarus.virginalis","valid_link","link_method","VHAS","geometry","VHAG","CATC","WVLC","distances"
"gbif_data",NA,NA,NA,2015,2015-10-02,51.26043,3.28423,2,"Bekken van de Brugse Polders",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","5002748",c(74296.1471205777, 217278.403157214),"2139","2",NA,1.32154441810586
"gbif_data",NA,NA,NA,2015,2015-11-28,51.07052,4.1717,4,"Benedenscheldebekken",30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(136188.29392112, 195616.499160804),NA,NA,"OVLHME0302",7.90531198613743
"gbif_data",NA,NA,NA,2015,2015-12-26,50.89406,4.72225,8,"Dijle- en Zennebekken",10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(174870.149875454, 176027.390356991),NA,NA,"VBRLEU0129",13.7013417528825
"gbif_data",NA,NA,NA,2016,2016-03-11,50.98404,5.31538,9,"Demerbekken",100,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(216470.326742224, 186402.008424594),NA,NA,"LIMZNH0539",0
"gbif_data",NA,NA,NA,2016,2016-03-15,50.98361,5.31573,9,"Demerbekken",100,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(216495.512273945, 186354.490447313),NA,NA,"LIMZNH0539",0
"gbif_data",NA,NA,NA,2016,2016-03-26,51.2377,3.14727,2,"Bekken van de Brugse Polders",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","5012406",c(64695.1012056744, 214898.263242924),"2123","2",NA,12.0566115759472
"gbif_data",NA,NA,NA,2016,2016-04-15,51.22977,3.19355,2,"Bekken van de Brugse Polders",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(67912.9214263561, 213963.987920761),NA,NA,"WVLBRU1182",0
"gbif_data",NA,NA,NA,2016,2016-04-27,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-05-02,50.90847,3.30864,5,"Leiebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(75441.2852949381, 178102.526441665),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2016,2016-05-11,51.2686,5.01483,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(195091.162194545, 217831.802274632),NA,NA,"ANTKAS0323",0
"gbif_data",NA,NA,NA,2016,2016-05-11,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-05-11,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-05-11,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-05-11,51.32636,5.10159,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201082.719459767, 224314.040193569),NA,NA,"ANTARE0362",0
"gbif_data",NA,NA,NA,2016,2016-05-12,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-05-12,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-05-12,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-05-12,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-05-12,51.32636,5.10159,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201082.719459767, 224314.040193569),NA,NA,"ANTARE0362",0
"gbif_data",NA,NA,NA,2016,2016-05-13,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-05-13,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-05-13,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-05-13,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-05-31,51.19625,4.77398,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","6011523",c(178325.778251833, 209663.450603752),"8504","1",NA,0.759509921504821
"gbif_data",NA,NA,NA,2016,2016-06-02,51.17502,4.63404,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","6011663",c(168552.237045404, 207257.302132525),"8849","1",NA,4.88278703518798
"gbif_data",NA,NA,NA,2016,2016-06-02,51.13341,4.58789,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(165338.508538545, 202617.574751291),NA,NA,"ANTLIR0248",8.21045559636844
"gbif_data",NA,NA,NA,2016,2016-06-02,50.94323,5.49039,9,"Demerbekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","6031521",c(228826.965465412, 182033.900653288),"17524","0",NA,0.324720899006387
"gbif_data",NA,NA,NA,2016,2016-06-06,50.94323,5.49039,9,"Demerbekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","6031521",c(228826.965465412, 182033.900653288),"17524","0",NA,0.324720899006387
"gbif_data",NA,NA,NA,2016,2016-06-09,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-06-09,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-06-09,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-06-10,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-06-10,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-06-10,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-06-10,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-06-10,51.32636,5.10159,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201082.719459767, 224314.040193569),NA,NA,"ANTARE0362",0
"gbif_data",NA,NA,NA,2016,2016-06-17,50.96383,5.11754,9,"Demerbekken",100,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(202601.59036424, 183995.132022467),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2016,2016-07-13,51.2686,5.01483,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(195091.162194545, 217831.802274632),NA,NA,"ANTKAS0323",0
"gbif_data",NA,NA,NA,2016,2016-07-27,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-07-27,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-07-27,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-07-27,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-07-27,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-07-27,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-07-28,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-07-28,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-07-28,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-07-28,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-07-28,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-07-29,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-07-29,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-07-29,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-07-29,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-07-29,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-07-29,51.32636,5.10159,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201082.719459767, 224314.040193569),NA,NA,"ANTARE0362",0
"gbif_data",NA,NA,NA,2016,2016-08-10,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-08-10,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-08-10,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-08-10,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-08-10,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-08-11,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-08-11,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-08-11,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-08-12,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-08-12,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-08-12,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-08-12,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-08-12,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-08-16,51.06423,3.18857,2,"Bekken van de Brugse Polders",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(67272.5668449696, 195555.240126496),NA,NA,"WVLOSK0223",0
"gbif_data",NA,NA,NA,2016,2016-08-25,50.97753,5.24906,9,"Demerbekken",25,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(211822.276726904, 185620.519365985),NA,NA,"LIMHAS0629",7.85043057590649
"gbif_data",NA,NA,NA,2016,2016-08-26,51.10793,5.82224,11,"Maasbekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","6e+06",c(251787.449020859, 200757.372207803),"9501","0",NA,0.414041397267692
"gbif_data",NA,NA,NA,2016,2016-09-15,51.28811,3.1247,2,"Bekken van de Brugse Polders",100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(63212.9393369269, 220532.073044049),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2016,2016-09-16,51.25273,3.26496,2,"Bekken van de Brugse Polders",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7059310",c(72938.4058457592, 216441.633369301),"59657","9",NA,2.50945452881902
"gbif_data",NA,NA,NA,2016,2016-09-16,51.00449,5.71136,11,"Maasbekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(244231.578991942, 189105.488277187),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2016,2016-09-17,51.25751,3.26414,2,"Bekken van de Brugse Polders",100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(72889.068015191, 216974.229927527),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2016,2016-09-18,51.25278,3.26494,2,"Bekken van de Brugse Polders",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7059310",c(72937.092290783, 216447.216302842),"59657","9",NA,0.0334340678321799
"gbif_data",NA,NA,NA,2016,2016-09-18,51.25738,3.26522,2,"Bekken van de Brugse Polders",100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,c(72964.2400318418, 216958.647876209),NA,NA,NA,NA
"gbif_data",NA,NA,NA,2016,2016-09-21,51.2528,3.26496,2,"Bekken van de Brugse Polders",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7059310",c(72938.5215406478, 216449.420434849),"59657","9",NA,2.4617802833932
"gbif_data",NA,NA,NA,2016,2016-09-21,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-09-21,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-09-21,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-09-21,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-09-22,51.23,3.19318,2,"Bekken van de Brugse Polders",100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(67887.4843321399, 213989.982246049),NA,NA,"WVLBRU1182",0
"gbif_data",NA,NA,NA,2016,2016-09-22,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-09-22,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-09-22,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-09-22,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-09-22,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-09-22,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-09-23,51.25279,3.26494,2,"Bekken van de Brugse Polders",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7059310",c(72937.1088189239, 216448.328740781),"59657","9",NA,0.67674256979601
"gbif_data",NA,NA,NA,2016,2016-09-23,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-09-23,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-09-23,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-09-23,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-09-23,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-09-23,51.32634,5.10743,10,"Netebekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(201489.811499074, 224315.852706982),NA,NA,"ANTARE0229",0
"gbif_data",NA,NA,NA,2016,2016-09-24,51.09558,5.02026,10,"Netebekken",10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","6004449",c(195639.20225787, 198586.855385691),"9011","2",NA,5.01111344641481
"gbif_data",NA,NA,NA,2016,2016-09-26,51.25281,3.26496,2,"Bekken van de Brugse Polders",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7059310",c(72938.5380684892, 216450.532872802),"59657","9",NA,3.17195669574936
"gbif_data",NA,NA,NA,2016,2016-09-26,51.25234,3.26503,2,"Bekken van de Brugse Polders",100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,c(72942.6479858356, 216398.175692503),NA,NA,"WVLDAM0611",9.15634752452427
