"consecutive"	"dat.source"	"year"	"date"	"CPUE_pontastacus.leptodactylus"	"CPUE_pacifastacus.leniusculus"	"pontastacus.leptodactylus"	"pacifastacus.leniusculus"	"CPUE_faxonius.limosus"	"CPUE_procambarus.clarkii"	"CPUE_procambarus.acutus"	"CPUE_procambarus.virginalis"	"CPUE_faxonius.virilis"	"faxonius.limosus"	"procambarus.clarkii"	"procambarus.acutus"	"procambarus.virginalis"	"faxonius.virilis"	"BEKNR"	"BEKNAAM"	"longitude"	"latitude"	"nearest_river_index"	"VHAG"	"CATC"	"WVLC"	"ID"	"distances_cray_VHAG_WVLC"	"sample_point"	"sample_datum_monstername"	"sample_tijdstip_monstername"	"sample_point_omschrijving"	"lambert_x"	"lambert_y"	"waterloop"	"bekken"	"gemeente"	"Cl-"	"N t"	"O2"	"BZV5"	"EC 20"	"T"	"pH"	"Secchi"	"P t"	"Ca o"	"Clfyl a"	"ZS"	"oPO4"	"distance_cray_FC"
NA	"gbif_data"	2023	"2023-04-05"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	7	"Denderbekken"	4.09640999597704	50.8854200024841	12199	5956	1	NA	1475	1.18244386800455	"OW523000"	"2023-06-07; 2023-07-05; 2023-08-09"	"10:24:59; 10:40:00; 10:30:00"	"Affligemsestraat-Driesstraat,afw weg,thv handelszaak"	130846.997524	175039.996713	"BELLEBEEK - HUNSELBEEK - MOLENBEEK"	"Denderbekken"	"Liedekerke"	36.1333333333333	2.89333333333333	5.87	1.3	685.666666666667	16.6333333333333	7.97	NA	0.336333333333333	NA	NA	10.6333333333333	NA	11.2699038767666
NA	"gbif_data"	2023	"2023-05-11"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.16818999599664	51.2414300023898	29364	47902	2	NA	1486	0.0803393768382852	"OW191300"	"2023-06-06; 2023-07-04; 2023-08-09"	"07:30:00; 08:20:59; 09:30:59"	"Verrebroek; Duikeldamse Dijk, afw brug"	135963.997091	214637.002342	"ZUIDELIJKE WATERGANG - HAVINKDAM - DRIEGAT - DE WEEL - BROEKWATERGANG - LOEVERBEEK - ASTBEEK - KLEYBEEK"	"Benedenscheldebekken"	"Beveren"	109	1.88	5.91333333333333	1.6	972.666666666667	17.0333333333333	7.58666666666667	NA	0.266	97000	NA	5.3	NA	30.0354131146541
NA	"gbif_data"	2023	"2023-08-21"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5	"Leiebekken"	3.27186999617142	50.8343500024089	13536	22	0	NA	1593	8.00787282397776	"OW656950"	"2023-06-05; 2023-06-12; 2023-06-19; 2023-06-26; 2023-07-03; 2023-07-10; 2023-07-17; 2023-07-24; 2023-07-27; 2023-07-31; 2023-08-03; 2023-08-07; 2023-08-14; 2023-08-21; 2023-08-28; 2023-08-31"	"11:07:00; 11:09:00; 11:40:00; 10:49:00; 11:05:00; 10:37:00; 10:53:59; NA; 11:16:59; 10:46:00; 10:15:59; 10:58:00; 12:57:00"	"Abdijkaai thv zwembad"	72840.997327	169852.997069	"KANAAL BOSSUIT-KORTRIJK - KANAAL VAN BOSSUIT NAAR KORTRIJK"	"Leiebekken"	"Kortrijk"	NA	NA	7.91625	NA	759.375	21.1625	8.12333333333333	120.666666666667	NA	NA	NA	NA	NA	115.516094576938
NA	"gbif_data"	2023	"2023-09-15"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	9	"Demerbekken"	4.71324999583354	50.9691000025291	18191	7151	0	NA	1628	1.53618617248308	"OW390000"	"2023-06-06; 2023-07-04; 2023-08-08"	"12:59:59; 12:32:59"	"Werchter, Veerpont, afw soldatenbrug"	174579.998365	184470.004126	"DEMER"	"Demerbekken"	"Rotselaar"	68.4666666666667	3.13666666666667	7.78666666666667	0.666666666666667	595.666666666667	19.0666666666667	7.64	70	0.286333333333333	67333.3333333333	3.06666666666667	13.7	NA	394.211970175567
NA	"gbif_data"	2023	"2023-09-15"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	9	"Demerbekken"	4.71324999583354	50.9691000025291	18191	7151	0	NA	1629	1.53618617248308	"OW390000"	"2023-06-06; 2023-07-04; 2023-08-08"	"12:59:59; 12:32:59"	"Werchter, Veerpont, afw soldatenbrug"	174579.998365	184470.004126	"DEMER"	"Demerbekken"	"Rotselaar"	68.4666666666667	3.13666666666667	7.78666666666667	0.666666666666667	595.666666666667	19.0666666666667	7.64	70	0.286333333333333	67333.3333333333	3.06666666666667	13.7	NA	394.211970175567
NA	"gbif_data"	2023	"2023-12-11"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.17364999599523	51.2407400023905	29364	47902	2	NA	1671	7.16214898276661	"OW191300"	"2023-06-06; 2023-07-04; 2023-08-09"	"07:30:00; 08:20:59; 09:30:59"	"Verrebroek; Duikeldamse Dijk, afw brug"	135963.997091	214637.002342	"ZUIDELIJKE WATERGANG - HAVINKDAM - DRIEGAT - DE WEEL - BROEKWATERGANG - LOEVERBEEK - ASTBEEK - KLEYBEEK"	"Benedenscheldebekken"	"Beveren"	109	1.88	5.91333333333333	1.6	972.666666666667	17.0333333333333	7.58666666666667	NA	0.266	97000	NA	5.3	NA	418.984649282454
NA	"gbif_data"	2023	"2023-12-15"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.16857999599653	51.2413300023898	29364	47902	2	NA	1672	5.80197028354845	"OW191300"	"2023-06-06; 2023-07-04; 2023-08-09"	"07:30:00; 08:20:59; 09:30:59"	"Verrebroek; Duikeldamse Dijk, afw brug"	135963.997091	214637.002342	"ZUIDELIJKE WATERGANG - HAVINKDAM - DRIEGAT - DE WEEL - BROEKWATERGANG - LOEVERBEEK - ASTBEEK - KLEYBEEK"	"Benedenscheldebekken"	"Beveren"	109	1.88	5.91333333333333	1.6	972.666666666667	17.0333333333333	7.58666666666667	NA	0.266	97000	NA	5.3	NA	59.1741573319501
NA	"gbif_data"	2024	"2024-03-09"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	3	"Bekken van de Gentse Kanalen"	4.11272999600307	51.1727300024033	17965	555	2	NA	1695	4.15122460028112	"OW50000"	"2024-06-04; 2024-07-05; 2024-08-02"	"11:37:16; 10:31:19; 12:05:35"	"Belsele,Hoge Bokstraat,afw weg"	132078.997328	207000.997168	"MOLENBEEK"	"Bekken van de Gentse Kanalen"	"Sint-Niklaas"	52.8	3.02666666666667	6.92	2.03333333333333	602.5	20.05	7.545	NA	0.408666666666667	63666.6666666667	NA	4.8	NA	15.2179517842365
NA	"gbif_data"	2024	"2024-06-20"	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	"Dijle- en Zennebekken"	4.59292999584443	50.7901000025678	2896	6556	1	NA	1815	5.50116296592487	"OW484300"	"2024-06-12; 2024-06-20; 2024-07-17; 2024-08-07"	"11:15:42; 12:56:55; 11:42:18; 11:54:02"	"Huldenberg, Smeysberg, opw brug"	165793.99746	164426.998201	"IJSE - IJSSE"	"Dijle- en Zennebekken"	"Huldenberg"	35.3	7.63333333333333	8.6175	4.96666666666667	661	16.275	7.915	NA	0.543	111333.333333333	NA	46.7666666666667	NA	12.9576490248925
NA	"gbif_data"	2024	"2024-07-18"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	"Bekken van de Brugse Polders"	3.11874999625482	51.2924300022637	15768	2256	2	NA	1953	1.20154083191131	"OW876930"	"2024-06-13; 2024-07-03; 2024-08-07"	"12:29:33; 12:35:12; 12:04:09"	"Uitkerke, Scharebrugstraat"	63064.997482	221131.002058	"GROTE WATERGANG - DUIVEKOTADER - ISABELLAVAART"	"Bekken van de Brugse Polders"	"Blankenberge"	956.666666666667	1.69666666666667	5.69	NA	3483.33333333333	19.1333333333333	8.06333333333333	NA	1.10333333333333	NA	NA	22.6666666666667	NA	281.950964954473
NA	"gbif_data"	2024	"2024-07-21"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	8	"Dijle- en Zennebekken"	4.52681999588373	51.0059100024973	6183	6560	1	NA	1963	0.545519768790457	"OW377400"	"2024-06-18; 2024-07-23; 2024-08-20"	"11:27:42; 11:02:17; 09:58:16"	"Muizen, via Neerstraat  op jaagpad LO, aan trapjes naar beneden, opw rooster (>10m opw monding)"	161128.999969	188682.996654	"BAREBEEK"	"Dijle- en Zennebekken"	"Mechelen"	52.2	2.25	5.66333333333333	NA	594	19.2	7.51333333333333	NA	0.349666666666667	NA	NA	19.2666666666667	NA	262.787607164623
NA	"gbif_data"	2024	"2024-08-13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	10	"Netebekken"	4.9013499958109	51.1986800024836	29744	8502	1	NA	2087	0.54876274270253	"OW275800"	"2024-06-20; 2024-07-23; 2024-08-19"	"09:14:10; 09:43:52; 12:11:28"	"Ten Aard, grens Lichtaart (Bobbejaanland), opw. Lichtaartseweg/Olenstw."	187345.996987	210000.001674	"KLEINE NETE"	"Netebekken"	"Geel"	27.2333333333333	2.49666666666667	7.47	2.43333333333333	288	18.3333333333333	7.04	NA	0.322333333333333	30133.3333333333	NA	16.0666666666667	NA	119.317532479337
NA	"gbif_data"	2024	"2024-08-14"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	10	"Netebekken"	4.90186999581077	51.1986900024836	29744	8502	1	NA	2116	1.15431060705233	"OW275800"	"2024-06-20; 2024-07-23; 2024-08-19"	"09:14:10; 09:43:52; 12:11:28"	"Ten Aard, grens Lichtaart (Bobbejaanland), opw. Lichtaartseweg/Olenstw."	187345.996987	210000.001674	"KLEINE NETE"	"Netebekken"	"Geel"	27.2333333333333	2.49666666666667	7.47	2.43333333333333	288	18.3333333333333	7.04	NA	0.322333333333333	30133.3333333333	NA	16.0666666666667	NA	83.0069346981809
NA	"gbif_data"	2024	"2024-08-24"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	10	"Netebekken"	5.04083999578966	51.3285100024618	29522	9013	2	NA	2152	8.70513118800639	"OW306210"	"2024-06-12; 2024-06-14; 2024-06-19; 2024-06-21"	"12:02:30; 18:23:22; 15:04:55; 14:17:37"	"Via De Lusthoven, De Zeshonderd (zandpad, 4x4!, privéterrein, poorten!), 120m SOP monding Biesputtenloop via pad"	196978.161215	224614.660273	"RODE LOOP - ROOISELOOP - MEULEGOORLOOP"	"Netebekken"	"Arendonk"	NA	NA	7.175	NA	223.775	16.05	6.8	NA	NA	NA	NA	NA	NA	166.629681862625
NA	"gbif_data"	2024	"2024-08-27"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	3	"Bekken van de Gentse Kanalen"	4.00362999602989	51.1745400023909	3097	123	1	NA	2161	4.43204027555125	"OW46000"	"2024-07-29"	"11:51:43"	"Klein Sinaai-Kern,Koebrugstraat-Weimanstraat,opw Koebrug"	124405.999064	207208.999645	"KANAAL VAN STEKENE - KANAAL VAN HULST - GENTSE VAART - VOORHOUTBEEK"	"Bekken van de Gentse Kanalen"	"Stekene"	NA	NA	5.64	NA	603	21.8	7.65	NA	NA	NA	NA	NA	NA	63.8055921598312
NA	"gbif_data"	2024	"2024-08-27"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	"Bekken van de Brugse Polders"	3.2369699962303	51.3278700022661	832	2125	1	NA	2162	6.61277994279285	"OW6010"	"2024-06-13; 2024-07-03; 2024-07-17; 2024-08-07"	"10:42:34; 10:22:22; 11:18:15; 10:03:15"	"Ramskapelle, Heistlaan, Seulebrug"	71180.002225	224810.007279	"ISABELLAVAART - KLEINE GEULE"	"Bekken van de Brugse Polders"	"Knokke-Heist"	610.666666666667	3.13333333333333	9.1725	5.55	2148.25	18.5	8.1725	33.3333333333333	1.84	93000	89	34.5666666666667	NA	71.08523119429
NA	"gbif_data"	2024	"2024-08-28"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	3	"Bekken van de Gentse Kanalen"	4.00376999602987	51.1746600023909	3097	123	1	NA	2167	0.543123446002809	"OW46000"	"2024-07-29"	"11:51:43"	"Klein Sinaai-Kern,Koebrugstraat-Weimanstraat,opw Koebrug"	124405.999064	207208.999645	"KANAAL VAN STEKENE - KANAAL VAN HULST - GENTSE VAART - VOORHOUTBEEK"	"Bekken van de Gentse Kanalen"	"Stekene"	NA	NA	5.64	NA	603	21.8	7.65	NA	NA	NA	NA	NA	NA	78.4317410523325
NA	"gbif_data"	2024	"2024-08-28"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	"Bekken van de Brugse Polders"	3.23702999623029	51.3278900022661	832	2125	1	NA	2168	9.43743932704609	"OW6010"	"2024-06-13; 2024-07-03; 2024-07-17; 2024-08-07"	"10:42:34; 10:22:22; 11:18:15; 10:03:15"	"Ramskapelle, Heistlaan, Seulebrug"	71180.002225	224810.007279	"ISABELLAVAART - KLEINE GEULE"	"Bekken van de Brugse Polders"	"Knokke-Heist"	610.666666666667	3.13333333333333	9.1725	5.55	2148.25	18.5	8.1725	33.3333333333333	1.84	93000	89	34.5666666666667	NA	67.7246505285019
NA	"gbif_data"	2024	"2024-08-29"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	"Bekken van de Brugse Polders"	3.23688999623032	51.3278700022661	832	2125	1	NA	2192	5.78024057172324	"OW6010"	"2024-06-13; 2024-07-03; 2024-07-17; 2024-08-07"	"10:42:34; 10:22:22; 11:18:15; 10:03:15"	"Ramskapelle, Heistlaan, Seulebrug"	71180.002225	224810.007279	"ISABELLAVAART - KLEINE GEULE"	"Bekken van de Brugse Polders"	"Knokke-Heist"	610.666666666667	3.13333333333333	9.1725	5.55	2148.25	18.5	8.1725	33.3333333333333	1.84	93000	89	34.5666666666667	NA	76.4748089198107
NA	"gbif_data"	2024	"2024-08-30"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	"Bekken van de Brugse Polders"	3.23672999623036	51.327880002266	832	2125	1	NA	2201	5.21564793101281	"OW6010"	"2024-06-13; 2024-07-03; 2024-07-17; 2024-08-07"	"10:42:34; 10:22:22; 11:18:15; 10:03:15"	"Ramskapelle, Heistlaan, Seulebrug"	71180.002225	224810.007279	"ISABELLAVAART - KLEINE GEULE"	"Bekken van de Brugse Polders"	"Knokke-Heist"	610.666666666667	3.13333333333333	9.1725	5.55	2148.25	18.5	8.1725	33.3333333333333	1.84	93000	89	34.5666666666667	NA	87.5722134911383
NA	"gbif_data"	2024	"2024-09-08"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	3	"Bekken van de Gentse Kanalen"	3.99510999602512	51.1085300024088	10985	15074	0	NA	2261	1.27672996605354	"OW42800"	"2024-07-22; 2024-07-24; 2024-08-28"	"09:37:12; 10:32:38; 09:27:40"	"Sportlaan,thv zwembad en brugje"	123715.997115	199912.001654	"BOVENDURME - DURME - MOERVAART"	"Bekken van de Gentse Kanalen"	"Lokeren"	174	1.72	5.94	4.5	943.333333333333	21.6	7.84333333333333	NA	0.213	NA	NA	9.6	NA	117.974198987501
NA	"gbif_data"	2024	"2024-09-08"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	3	"Bekken van de Gentse Kanalen"	3.99498999602515	51.1085900024087	10985	15074	0	NA	2262	1.74458934553515	"OW42800"	"2024-07-22; 2024-07-24; 2024-08-28"	"09:37:12; 10:32:38; 09:27:40"	"Sportlaan,thv zwembad en brugje"	123715.997115	199912.001654	"BOVENDURME - DURME - MOERVAART"	"Bekken van de Gentse Kanalen"	"Lokeren"	174	1.72	5.94	4.5	943.333333333333	21.6	7.84333333333333	NA	0.213	NA	NA	9.6	NA	108.73399701216
NA	"gbif_data"	2024	"2024-09-19"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	8	"Dijle- en Zennebekken"	4.48700999588546	50.9290500025151	8184	6565	2	NA	2354	5.72695001068715	"OW380810"	"2024-07-30"	"10:39:10"	"Melsbroek, tot op einde Vogelzang (langs kasteel), staalname in bocht onverhard wegje"	157896.000011	179639.999432	"LELLEBEEK EN LEIBEEK - KOEKOEBEEK"	"Dijle- en Zennebekken"	"Steenokkerzeel"	114	3.07	NA	2.9	NA	NA	NA	NA	0.31	NA	NA	6.7	NA	475.437335260313
NA	"gbif_data"	2024	"2024-09-26"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	"Bekken van de Brugse Polders"	3.35763999619699	51.2834100022911	9528	2306	2	NA	2401	4.1545559644421	"OW8015"	"2024-06-04; 2024-07-02; 2024-08-22"	"10:56:14; 11:28:14; 11:11:00"	"Lapscheure, Lapscheurestraat"	79150.997	219402.997793	"ZEVENGEMETE"	"Bekken van de Brugse Polders"	"Damme"	550	3.33666666666667	4.61666666666667	NA	2241.66666666667	17.9666666666667	7.75333333333333	NA	2.10666666666667	NA	NA	28.5333333333333	NA	470.797596181506
NA	"gbif_data"	2024	"2024-09-28"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	7	"Denderbekken"	4.09670999597697	50.8854000024841	12199	5956	1	NA	2409	1.56807381768864	"OW523000"	"2024-06-19; 2024-06-25; 2024-07-18; 2024-08-05"	"08:19:01; 11:02:13; 08:56:13; 09:05:37"	"Affligemsestraat-Driesstraat,afw weg,thv handelszaak"	130846.997524	175039.996713	"BELLEBEEK - HUNSELBEEK - MOLENBEEK"	"Denderbekken"	"Liedekerke"	26.2666666666667	3.24333333333333	7.4375	3.3	691.666666666667	16.9	7.885	NA	0.402	101666.666666667	NA	34.4666666666667	NA	9.98915432755289
